date,ticker,extended_z_expanding
2023-04-03,WFC,-0.5229835219972
2023-04-03,WMT,-0.4911525529253838
2023-04-03,XOM,-1.734718234782552
2023-04-04,ABBV,
2023-04-04,ABT,0.5008955918505782
2023-04-04,ADBE,0.02296963632688015
2023-04-04,AEP,1.2599044252660554
2023-04-04,AMD,0.25195626567549917
2023-04-04,AMGN,0.414283169474209
2023-04-04,AMT,-0.4116041565140163
2023-04-04,BA,
2023-04-04,CAT,-0.9748709247908971
2023-04-04,CCI,
2023-04-04,CMCSA,-0.22301450155906496
2023-04-04,COP,0.3815332414250918
2023-04-04,CVX,1.8922268311859942
2023-04-04,D,-0.3968290067187907
2023-04-04,DD,
2023-04-04,DIS,-1.804872335240759
2023-04-04,DOW,-0.1559293694250225
2023-04-04,DUK,0.4791083085671153
2023-04-04,EA,0.12387473249610004
2023-04-04,GE,0.18726676004648982
2023-04-04,GILD,3.1364876046955157
2023-04-04,GS,-0.6101430208286418
2023-04-04,INTC,-0.020077166461775667
2023-04-04,KO,0.3715867710541816
2023-04-04,MMM,-0.6217251445026193
2023-04-04,MRK,0.6580376275607566
2023-04-04,MS,0.4998759640026565
2023-04-04,NEE,
2023-04-04,NEM,-0.11656389696032182
2023-04-04,NKE,1.9679259600240007
2023-04-04,NUE,-0.4410336709470968
2023-04-04,NVDA,-0.980072061605434
2023-04-04,O,-0.4877124098693206
2023-04-04,OXY,1.986553035555952
2023-04-04,PLD,1.465528613805637
2023-04-04,PSA,1.6551089258354792
2023-04-04,QCOM,-0.34108888066743465
2023-04-04,SBUX,-0.3787816178285113
2023-04-04,SHW,
2023-04-04,SLB,1.8374062283481618
2023-04-04,SO,0.7735046351155359
2023-04-04,T,-0.5624237267173886
2023-04-04,TMUS,0.7281157906116679
2023-04-04,TTWO,-0.29137480526100124
2023-04-04,UPS,1.2413587612547934
2023-04-04,USB,0.7253118263508256
2023-04-04,V,0.10272307823039932
2023-04-04,WFC,-1.5572308021160208
2023-04-04,WMT,0.243085559234882
2023-04-04,XOM,0.9781479963128081
2023-04-05,ABBV,0.042846677550939974
2023-04-05,ABT,0.656804559618766
2023-04-05,ADBE,-0.4206555247605788
2023-04-05,AEP,-0.48657809263829344
2023-04-05,AMD,
2023-04-05,AMGN,-0.30579267529924864
2023-04-05,AMT,
2023-04-05,BA,
2023-04-05,CAT,-1.4263028572217227
2023-04-05,CCI,
2023-04-05,CMCSA,
2023-04-05,COP,0.13226928697328638
2023-04-05,CVX,-0.33198021032306524
2023-04-05,D,
2023-04-05,DD,
2023-04-05,DIS,0.28960664208215264
2023-04-05,DOW,-0.10422746495506606
2023-04-05,DUK,
2023-04-05,EA,
2023-04-05,GE,
2023-04-05,GILD,-0.20597423400185644
2023-04-05,GS,-0.39107078038362836
2023-04-05,INTC,-0.3431781678850114
2023-04-05,KO,-0.45601157488535715
2023-04-05,MMM,0.8515633250548538
2023-04-05,MRK,0.09437895381353736
2023-04-05,MS,-0.33235955553203245
2023-04-05,NEE,0.42302184492155714
2023-04-05,NEM,2.225524308716895
2023-04-05,NKE,-0.26900060518885854
2023-04-05,NUE,0.42302122236346895
2023-04-05,NVDA,-1.858888497103938
2023-04-05,O,-0.0733613047609959
2023-04-05,OXY,-0.34067405548295226
2023-04-05,PLD,
2023-04-05,PSA,
2023-04-05,QCOM,-0.2609269930766592
2023-04-05,SBUX,0.3747861569350514
2023-04-05,SHW,
2023-04-05,SLB,-0.34459603069742656
2023-04-05,SO,
2023-04-05,T,-0.47986187953565684
2023-04-05,TMUS,-0.2540095298875775
2023-04-05,TTWO,
2023-04-05,UPS,-0.6519325198990678
2023-04-05,USB,-0.39568039879474326
2023-04-05,V,-0.668534848444739
2023-04-05,WFC,0.4854350222784514
2023-04-05,WMT,-0.5045612569347072
2023-04-05,XOM,-0.9887494711657919
2023-04-06,ABBV,0.148977597801698
2023-04-06,ABT,0.7394712373559648
2023-04-06,ADBE,-0.45665629733783986
2023-04-06,AEP,2.2185061457081523
2023-04-06,AMD,-0.49287663661171244
2023-04-06,AMGN,-0.7022549041147504
2023-04-06,AMT,0.6059197545598645
2023-04-06,BA,
2023-04-06,CAT,0.8753101044684213
2023-04-06,CCI,-0.43699566393956435
2023-04-06,CMCSA,0.05545965947697199
2023-04-06,COP,-0.5807737694689716
2023-04-06,CVX,0.5098918393657853
2023-04-06,D,-0.3180001557444984
2023-04-06,DD,1.3007048162206671
2023-04-06,DIS,-0.24269177418174193
2023-04-06,DOW,
2023-04-06,DUK,-4.180744455684424
2023-04-06,EA,-0.24656074889068427
2023-04-06,GE,-0.7851745384360872
2023-04-06,GILD,-0.28032261153215177
2023-04-06,GS,-1.7339936087463625
2023-04-06,INTC,-0.21084081234437807
2023-04-06,KO,-0.6713486585587841
2023-04-06,MMM,-0.17198713336651275
2023-04-06,MRK,0.10899348899805933
2023-04-06,MS,0.09627362070563605
2023-04-06,NEE,1.4956668051024808
2023-04-06,NEM,-0.15637165534366856
2023-04-06,NKE,0.3007926339215464
2023-04-06,NUE,0.201814169005292
2023-04-06,NVDA,-0.9161388200538008
2023-04-06,O,-0.5706319524704017
2023-04-06,OXY,
2023-04-06,PLD,
2023-04-06,PSA,-0.5244015236439368
2023-04-06,QCOM,3.260142355492481
2023-04-06,SBUX,0.49833161095624917
2023-04-06,SHW,-0.1743690736913288
2023-04-06,SLB,-0.31824044873787277
2023-04-06,SO,
2023-04-06,T,0.2543202924191587
2023-04-06,TMUS,-0.31291588419292926
2023-04-06,TTWO,-0.21705814058662626
2023-04-06,UPS,0.5683154562027093
2023-04-06,USB,-0.3247988881890866
2023-04-06,V,-0.1655714062497585
2023-04-06,WFC,-0.5759325338213532
2023-04-06,WMT,-0.22316756313501243
2023-04-06,XOM,0.20651091531238328
2023-04-10,ABBV,0.5160753494077502
2023-04-10,ABT,0.5924547022652356
2023-04-10,ADBE,0.5478947329106991
2023-04-10,AEP,-0.5131883975525693
2023-04-10,AMD,0.1080105502863464
2023-04-10,AMGN,-0.2319262057968756
2023-04-10,AMT,-0.32386804091377247
2023-04-10,BA,
2023-04-10,CAT,-0.19228971119823032
2023-04-10,CCI,-0.46183295097872745
2023-04-10,CMCSA,-0.2305444482018663
2023-04-10,COP,-0.4779083915694846
2023-04-10,CVX,1.040804482012242
2023-04-10,D,
2023-04-10,DD,
2023-04-10,DIS,-0.8737917719380789
2023-04-10,DOW,-0.18318379038826868
2023-04-10,DUK,-1.4444400148604928
2023-04-10,EA,-0.2726229542530772
2023-04-10,GE,0.1567047973840172
2023-04-10,GILD,0.5977707445665662
2023-04-10,GS,-1.067973485331354
2023-04-10,INTC,0.34696791759218876
2023-04-10,KO,-0.09595043953733096
2023-04-10,MMM,0.2254412097029753
2023-04-10,MRK,-0.7278614725918763
2023-04-10,MS,
2023-04-10,NEE,0.4436860137292192
2023-04-10,NEM,0.4724473282379116
2023-04-10,NKE,0.538147057800371
2023-04-10,NUE,2.1068030903700286
2023-04-10,NVDA,1.0176865859535018
2023-04-10,O,0.3152424589121999
2023-04-10,OXY,0.061637456376691525
2023-04-10,PLD,0.07127937244272058
2023-04-10,PSA,-0.3776672014313521
2023-04-10,QCOM,0.10808024152973757
2023-04-10,SBUX,0.004645359662103567
2023-04-10,SHW,-0.1968952272910524
2023-04-10,SLB,-0.7373110521405732
2023-04-10,SO,
2023-04-10,T,-0.5357711271835485
2023-04-10,TMUS,-0.35887247866760696
2023-04-10,TTWO,1.0840093959019608
2023-04-10,UPS,1.3685059950403546
2023-04-10,USB,-0.20167743732832988
2023-04-10,V,0.5894390428410512
2023-04-10,WFC,-0.5097145427650345
2023-04-10,WMT,0.05548911460030953
2023-04-10,XOM,0.2764592358382367
2023-04-11,ABBV,-1.3542188724779658
2023-04-11,ABT,0.16201641656617444
2023-04-11,ADBE,-0.4428191959889586
2023-04-11,AEP,-0.4296835716830994
2023-04-11,AMD,-0.4351740070513642
2023-04-11,AMGN,0.21429032766321704
2023-04-11,AMT,1.6486515877497203
2023-04-11,BA,
2023-04-11,CAT,0.06865100895579514
2023-04-11,CCI,
2023-04-11,CMCSA,-0.24164233310951222
2023-04-11,COP,0.3528109685030448
2023-04-11,CVX,0.2621783464814235
2023-04-11,D,0.540300932839888
2023-04-11,DD,-0.18886167794835648
2023-04-11,DIS,0.46769735194220907
2023-04-11,DOW,-0.19864570625831016
2023-04-11,DUK,-0.38678747166389055
2023-04-11,EA,-0.23578605902029343
2023-04-11,GE,0.47893577156280664
2023-04-11,GILD,-0.217260813153202
2023-04-11,GS,0.11669905201980992
2023-04-11,INTC,-0.38675758441740116
2023-04-11,KO,
2023-04-11,MMM,-2.275930955662897
2023-04-11,MRK,-1.4978950193802651
2023-04-11,MS,-0.23344638849694055
2023-04-11,NEE,-0.5397493060744418
2023-04-11,NEM,0.4477438338446662
2023-04-11,NKE,-0.27904596457240743
2023-04-11,NUE,-0.4836728039301694
2023-04-11,NVDA,0.42449507820991705
2023-04-11,O,-0.5831231295834924
2023-04-11,OXY,0.2667164382586346
2023-04-11,PLD,1.650931833495897
2023-04-11,PSA,1.2176318849550611
2023-04-11,QCOM,-0.37062134810599656
2023-04-11,SBUX,-0.38503486443758617
2023-04-11,SHW,
2023-04-11,SLB,
2023-04-11,SO,-0.3799762193444548
2023-04-11,T,-1.1886614259388066
2023-04-11,TMUS,-0.411945248919757
2023-04-11,TTWO,
2023-04-11,UPS,-0.501842979073968
2023-04-11,USB,-1.8519377246011297
2023-04-11,V,-0.5163916988940327
2023-04-11,WFC,0.2918827503468046
2023-04-11,WMT,0.1034231744884977
2023-04-11,XOM,0.2822473605794248
2023-04-12,ABBV,-0.1878054867253596
2023-04-12,ABT,-0.9800397680552674
2023-04-12,ADBE,1.0906609156550107
2023-04-12,AEP,
2023-04-12,AMD,1.2074844926085673
2023-04-12,AMGN,-0.27861947472520526
2023-04-12,AMT,0.6309379100474932
2023-04-12,BA,
2023-04-12,CAT,-0.3402627451523494
2023-04-12,CCI,
2023-04-12,CMCSA,-0.2490176227149747
2023-04-12,COP,-0.4692980049216324
2023-04-12,CVX,1.0749141481680433
2023-04-12,D,
2023-04-12,DD,
2023-04-12,DIS,-0.4974283654260763
2023-04-12,DOW,-0.18251914731130395
2023-04-12,DUK,0.7942991471579834
2023-04-12,EA,1.0938429600037227
2023-04-12,GE,1.217329030209941
2023-04-12,GILD,-0.29543534011971323
2023-04-12,GS,0.09799519120995999
2023-04-12,INTC,0.03063421648916128
2023-04-12,KO,0.5038473176315772
2023-04-12,MMM,0.2387818167416503
2023-04-12,MRK,0.7518974435650388
2023-04-12,MS,-0.1618997510376318
2023-04-12,NEE,-0.07915579477961948
2023-04-12,NEM,
2023-04-12,NKE,0.323973675655606
2023-04-12,NUE,
2023-04-12,NVDA,-0.4923079211214521
2023-04-12,O,0.8534426076869309
2023-04-12,OXY,-0.3738119266585741
2023-04-12,PLD,
2023-04-12,PSA,
2023-04-12,QCOM,-0.35265423130163664
2023-04-12,SBUX,-0.37244650931040857
2023-04-12,SHW,
2023-04-12,SLB,-0.3098107588180863
2023-04-12,SO,0.7653490756657677
2023-04-12,T,-0.33816139958694647
2023-04-12,TMUS,-0.36274247679864263
2023-04-12,TTWO,0.9438697632675602
2023-04-12,UPS,-1.1340240909353287
2023-04-12,USB,1.011353617490337
2023-04-12,V,-0.5456182415228006
2023-04-12,WFC,0.2060636036279154
2023-04-12,WMT,-1.3012017165604828
2023-04-12,XOM,-0.24966473770296915
2023-04-13,ABBV,-0.6588070174883033
2023-04-13,ABT,-2.6708556027150436
2023-04-13,ADBE,-0.2185947255911434
2023-04-13,AEP,
2023-04-13,AMD,0.438420226847244
2023-04-13,AMGN,-2.4736573310638983
2023-04-13,AMT,
2023-04-13,BA,
2023-04-13,CAT,
2023-04-13,CCI,
2023-04-13,CMCSA,-0.22992890835399732
2023-04-13,COP,0.5374203007960701
2023-04-13,CVX,0.8833308533067046
2023-04-13,D,-0.33619475489651846
2023-04-13,DD,-0.1514117527017726
2023-04-13,DIS,-0.507172842744624
2023-04-13,DOW,-0.18221565589266875
2023-04-13,DUK,-0.3483847794260973
2023-04-13,EA,-0.29454236888898633
2023-04-13,GE,0.1381207944608537
2023-04-13,GILD,
2023-04-13,GS,-0.2784039214553314
2023-04-13,INTC,0.5181390498239127
2023-04-13,KO,-0.4218616826832137
2023-04-13,MMM,0.5797423497697102
2023-04-13,MRK,0.27314798165827603
2023-04-13,MS,0.6805808475430384
2023-04-13,NEE,-0.10603440888105442
2023-04-13,NEM,-0.22224423188263975
2023-04-13,NKE,-0.2634390458662441
2023-04-13,NUE,
2023-04-13,NVDA,0.3671369635967646
2023-04-13,O,-0.5921766330712329
2023-04-13,OXY,-0.2981100379712592
2023-04-13,PLD,
2023-04-13,PSA,-0.5793382348142527
2023-04-13,QCOM,-0.0005218345078626049
2023-04-13,SBUX,-2.442483465890075
2023-04-13,SHW,-2.3382725386343206
2023-04-13,SLB,
2023-04-13,SO,-0.42736440464113756
2023-04-13,T,-0.49651846235788294
2023-04-13,TMUS,1.7424358696753275
2023-04-13,TTWO,0.1527385913408559
2023-04-13,UPS,-0.5687241250867887
2023-04-13,USB,-1.2728988718477552
2023-04-13,V,-0.47390559383853864
2023-04-13,WFC,-0.09733256495638458
2023-04-13,WMT,-0.30911894979765236
2023-04-13,XOM,-0.5479373300339178
2023-04-14,ABBV,-1.2842302744308445
2023-04-14,ABT,0.40314479132332004
2023-04-14,ADBE,-0.04964069759452124
2023-04-14,AEP,-0.39025802399517606
2023-04-14,AMD,0.2769063498526781
2023-04-14,AMGN,-0.2579784302470903
2023-04-14,AMT,-1.4579187562655185
2023-04-14,BA,
2023-04-14,CAT,-0.27316571315607524
2023-04-14,CCI,
2023-04-14,CMCSA,0.12242199849651286
2023-04-14,COP,0.5362680262701334
2023-04-14,CVX,-0.05304892545883579
2023-04-14,D,-0.3044373912829461
2023-04-14,DD,
2023-04-14,DIS,0.1401341411008537
2023-04-14,DOW,0.3276245449570727
2023-04-14,DUK,-0.39020560104738744
2023-04-14,EA,-0.294124117865465
2023-04-14,GE,-1.4954862470328294
2023-04-14,GILD,-0.3164667111503849
2023-04-14,GS,-0.5429455596804333
2023-04-14,INTC,0.32792017124329215
2023-04-14,KO,0.11179337231870888
2023-04-14,MMM,-0.15393407439848036
2023-04-14,MRK,-0.9657654485199448
2023-04-14,MS,-0.6759941658019147
2023-04-14,NEE,-0.4773633841720097
2023-04-14,NEM,
2023-04-14,NKE,-0.4238756529796172
2023-04-14,NUE,
2023-04-14,NVDA,1.0783949192986426
2023-04-14,O,-0.5791570525683127
2023-04-14,OXY,0.11976451636272435
2023-04-14,PLD,-0.6345953065302283
2023-04-14,PSA,
2023-04-14,QCOM,1.0547671840888502
2023-04-14,SBUX,1.8893853250594144
2023-04-14,SHW,
2023-04-14,SLB,1.4682353809079411
2023-04-14,SO,-0.4264304603605444
2023-04-14,T,
2023-04-14,TMUS,
2023-04-14,TTWO,
2023-04-14,UPS,2.50264590421266
2023-04-14,USB,-0.3424599059067767
2023-04-14,V,-0.46356714135627514
2023-04-14,WFC,0.33005892905880024
2023-04-14,WMT,-1.7632243740434133
2023-04-14,XOM,0.017574686893814046
2023-04-17,ABBV,0.17293912570308775
2023-04-17,ABT,0.2740937773171409
2023-04-17,ADBE,-0.0033381400567198093
2023-04-17,AEP,-0.006190282947336652
2023-04-17,AMD,-0.537282881146234
2023-04-17,AMGN,1.0792888665062481
2023-04-17,AMT,-0.46687585820645405
2023-04-17,BA,
2023-04-17,CAT,0.6646122037140396
2023-04-17,CCI,-0.42371276928872104
2023-04-17,CMCSA,0.45642263863329763
2023-04-17,COP,-0.49563219338645254
2023-04-17,CVX,0.09406748100118617
2023-04-17,D,
2023-04-17,DD,
2023-04-17,DIS,-0.9148625316713037
2023-04-17,DOW,2.3319687501039987
2023-04-17,DUK,-0.4273378785473446
2023-04-17,EA,-0.24734496768305841
2023-04-17,GE,0.42928410283259666
2023-04-17,GILD,-0.2663650716677528
2023-04-17,GS,0.35061646463012264
2023-04-17,INTC,0.42093212606468056
2023-04-17,KO,-0.8884542101048756
2023-04-17,MMM,-0.148508361721167
2023-04-17,MRK,-0.26436597020477315
2023-04-17,MS,-0.1457869031934814
2023-04-17,NEE,0.5543333536088799
2023-04-17,NEM,-0.17116483587852188
2023-04-17,NKE,0.27837427049058117
2023-04-17,NUE,
2023-04-17,NVDA,0.9785023427825678
2023-04-17,O,
2023-04-17,OXY,0.27483731001722966
2023-04-17,PLD,0.21182103992817955
2023-04-17,PSA,-0.5436952303772643
2023-04-17,QCOM,-0.3119268696431869
2023-04-17,SBUX,0.14083319586543813
2023-04-17,SHW,
2023-04-17,SLB,-1.2000720163722238
2023-04-17,SO,1.3882251738227864
2023-04-17,T,-0.5253843384153448
2023-04-17,TMUS,-0.41403877224140323
2023-04-17,TTWO,-0.25621629599530754
2023-04-17,UPS,-0.2517014960648714
2023-04-17,USB,-0.3513144887744273
2023-04-17,V,-0.47738213385516265
2023-04-17,WFC,0.2370688385125379
2023-04-17,WMT,-1.3430071838677684
2023-04-17,XOM,-0.01518130254228821
2023-04-18,ABBV,-1.3028246708864215
2023-04-18,ABT,0.5629510012657513
2023-04-18,ADBE,0.8027479977117599
2023-04-18,AEP,-0.39979270350870444
2023-04-18,AMD,-0.9774227788162781
2023-04-18,AMGN,-0.3246113457469043
2023-04-18,AMT,-0.141365724894303
2023-04-18,BA,
2023-04-18,CAT,0.3088114906624567
2023-04-18,CCI,1.7043481382383485
2023-04-18,CMCSA,0.7883263690196612
2023-04-18,COP,-0.4362665009988555
2023-04-18,CVX,-0.1350684525966751
2023-04-18,D,0.20373574319357818
2023-04-18,DD,
2023-04-18,DIS,0.3922348097283936
2023-04-18,DOW,-1.2638027356175408
2023-04-18,DUK,-0.4167710599699544
2023-04-18,EA,-0.24700380871666633
2023-04-18,GE,1.418668947467437
2023-04-18,GILD,0.9960708002485552
2023-04-18,GS,0.26455359862939726
2023-04-18,INTC,-0.07820963777728883
2023-04-18,KO,0.36642974676728146
2023-04-18,MMM,-1.2196903041659821
2023-04-18,MRK,0.6957460848854413
2023-04-18,MS,1.5747524940283246
2023-04-18,NEE,0.4728812816803732
2023-04-18,NEM,0.660007393986841
2023-04-18,NKE,-0.2254772671606166
2023-04-18,NUE,-0.3743027821228698
2023-04-18,NVDA,0.13399681685270634
2023-04-18,O,-0.46692310772211815
2023-04-18,OXY,-0.3582793203550437
2023-04-18,PLD,0.07005549319324646
2023-04-18,PSA,-0.49589194699936257
2023-04-18,QCOM,0.7985826019372592
2023-04-18,SBUX,0.8240860400508011
2023-04-18,SHW,0.841984869547949
2023-04-18,SLB,0.5047694457204066
2023-04-18,SO,-0.4073192410934961
2023-04-18,T,0.5344404542258496
2023-04-18,TMUS,-0.8329911903798478
2023-04-18,TTWO,
2023-04-18,UPS,0.00013882785863744064
2023-04-18,USB,-0.051478094112668966
2023-04-18,V,-0.38120565446922333
2023-04-18,WFC,1.1209521749198972
2023-04-18,WMT,-1.3355590812752844
2023-04-18,XOM,0.23308639025666325
2023-04-19,ABBV,-1.530256198741139
2023-04-19,ABT,0.6004985421737864
2023-04-19,ADBE,0.3207302810188624
2023-04-19,AEP,1.073399099332532
2023-04-19,AMD,-0.5240618479288334
2023-04-19,AMGN,0.7640197912003042
2023-04-19,AMT,
2023-04-19,BA,
2023-04-19,CAT,-0.29079597077176017
2023-04-19,CCI,0.3036414365312233
2023-04-19,CMCSA,0.17750564363871374
2023-04-19,COP,1.423928002202795
2023-04-19,CVX,-0.15732730779815068
2023-04-19,D,1.2658900829730775
2023-04-19,DD,-0.12288042687602253
2023-04-19,DIS,0.31932611079239126
2023-04-19,DOW,
2023-04-19,DUK,0.5627500483377463
2023-04-19,EA,
2023-04-19,GE,0.5421582155071865
2023-04-19,GILD,1.0465248113640295
2023-04-19,GS,0.9649305404368805
2023-04-19,INTC,0.9096988048619001
2023-04-19,KO,-0.07121532665536993
2023-04-19,MMM,0.7434794657050664
2023-04-19,MRK,-0.5485775523347497
2023-04-19,MS,0.6472795878985178
2023-04-19,NEE,0.16814496817109723
2023-04-19,NEM,
2023-04-19,NKE,-0.27646079510741567
2023-04-19,NUE,-0.8902527843244882
2023-04-19,NVDA,0.3657761581844968
2023-04-19,O,0.5081339243576177
2023-04-19,OXY,0.099951815714098
2023-04-19,PLD,-2.5255186675259207
2023-04-19,PSA,-0.3952411970358706
2023-04-19,QCOM,0.6724453611583785
2023-04-19,SBUX,0.46709904368015487
2023-04-19,SHW,-0.2034948852235821
2023-04-19,SLB,-0.03597564733413513
2023-04-19,SO,-0.34469795627343913
2023-04-19,T,-0.9928963897223969
2023-04-19,TMUS,0.14813657457951251
2023-04-19,TTWO,
2023-04-19,UPS,-0.5581822782451369
2023-04-19,USB,-0.02401538177107165
2023-04-19,V,0.33066797686846056
2023-04-19,WFC,0.9527184659546697
2023-04-19,WMT,-0.27249868926753323
2023-04-19,XOM,0.4904488450921806
2023-04-20,ABBV,0.09619834467644141
2023-04-20,ABT,-0.46741678331512687
2023-04-20,ADBE,0.8615537877565965
2023-04-20,AEP,-0.42522910241042267
2023-04-20,AMD,0.07170412449664361
2023-04-20,AMGN,3.8070884223986114
2023-04-20,AMT,
2023-04-20,BA,
2023-04-20,CAT,0.39056807367574653
2023-04-20,CCI,-0.3922572122658832
2023-04-20,CMCSA,-1.2669699807720418
2023-04-20,COP,-0.5310554771440217
2023-04-20,CVX,0.5308078400616062
2023-04-20,D,-0.38047401108687706
2023-04-20,DD,0.18302325307636988
2023-04-20,DIS,-0.12031511670946943
2023-04-20,DOW,0.7224294558005083
2023-04-20,DUK,-0.39472033915586807
2023-04-20,EA,
2023-04-20,GE,0.9196391771976512
2023-04-20,GILD,
2023-04-20,GS,-0.9113595819964109
2023-04-20,INTC,-0.8775732563221711
2023-04-20,KO,0.20552317437123302
2023-04-20,MMM,-2.300432756468678
2023-04-20,MRK,-0.6160341030128753
2023-04-20,MS,0.10634638562057855
2023-04-20,NEE,-0.13430614897849552
2023-04-20,NEM,-1.0469399873712497
2023-04-20,NKE,1.930452136849225
2023-04-20,NUE,0.33088203233188884
2023-04-20,NVDA,0.2833519098076867
2023-04-20,O,-0.4958905771464313
2023-04-20,OXY,-0.35348268059532684
2023-04-20,PLD,0.09166025634952663
2023-04-20,PSA,-0.5062082675471331
2023-04-20,QCOM,-2.5682761171981805
2023-04-20,SBUX,-0.007207893586204148
2023-04-20,SHW,0.3243958884422525
2023-04-20,SLB,-0.812750743473107
2023-04-20,SO,-0.4569745835542603
2023-04-20,T,-1.467710200368621
2023-04-20,TMUS,-0.26483080871705406
2023-04-20,TTWO,
2023-04-20,UPS,0.6580200404482108
2023-04-20,USB,0.42258721432313734
2023-04-20,V,-0.46960113994064384
2023-04-20,WFC,-0.07660184147722629
2023-04-20,WMT,-0.7376124462418918
2023-04-20,XOM,-0.530868242063292
2023-04-21,ABBV,0.7259363911842699
2023-04-21,ABT,1.5667701179081281
2023-04-21,ADBE,-0.7238891698044244
2023-04-21,AEP,
2023-04-21,AMD,0.251626580826504
2023-04-21,AMGN,0.008548459640233885
2023-04-21,AMT,-0.35911378887908796
2023-04-21,BA,
2023-04-21,CAT,0.16273319881867201
2023-04-21,CCI,-0.36197672405072157
2023-04-21,CMCSA,0.5568568760696274
2023-04-21,COP,0.5619206712914941
2023-04-21,CVX,0.12047869676725087
2023-04-21,D,
2023-04-21,DD,
2023-04-21,DIS,0.815377715969009
2023-04-21,DOW,1.5249303898755513
2023-04-21,DUK,-0.26618956500416047
2023-04-21,EA,2.1868961752831377
2023-04-21,GE,2.450025852811777
2023-04-21,GILD,-0.22018370271580662
2023-04-21,GS,-0.26057044660775563
2023-04-21,INTC,-0.35722748635049173
2023-04-21,KO,-0.2577193947296451
2023-04-21,MMM,-2.2541028890305155
2023-04-21,MRK,0.6410056273054849
2023-04-21,MS,
2023-04-21,NEE,-0.4071123329462387
2023-04-21,NEM,-0.15527322296162918
2023-04-21,NKE,0.8844245134553055
2023-04-21,NUE,1.264454256670352
2023-04-21,NVDA,0.2545759949722646
2023-04-21,O,0.04286088788578069
2023-04-21,OXY,0.885350729524016
2023-04-21,PLD,
2023-04-21,PSA,
2023-04-21,QCOM,-0.5879641247987847
2023-04-21,SBUX,1.826224768961362
2023-04-21,SHW,-0.24247129402388556
2023-04-21,SLB,0.190426297732841
2023-04-21,SO,0.25410527146294587
2023-04-21,T,-0.7616770688857527
2023-04-21,TMUS,-0.296834167090699
2023-04-21,TTWO,1.3663175219335644
2023-04-21,UPS,
2023-04-21,USB,0.44542720712202455
2023-04-21,V,0.9059538178270339
2023-04-21,WFC,-0.5636871675167953
2023-04-21,WMT,-0.04293075203485127
2023-04-21,XOM,-0.012499571821490947
2023-04-24,ABBV,-0.04290353459737783
2023-04-24,ABT,-0.4103709117103825
2023-04-24,ADBE,0.6130446774987726
2023-04-24,AEP,-0.34734981882074506
2023-04-24,AMD,0.19898850461192427
2023-04-24,AMGN,1.1853453919093966
2023-04-24,AMT,0.2707387387231486
2023-04-24,BA,
2023-04-24,CAT,-0.32234887747148583
2023-04-24,CCI,-0.43700743427203714
2023-04-24,CMCSA,-0.25104250808867185
2023-04-24,COP,0.21418484698605125
2023-04-24,CVX,0.28659577575688283
2023-04-24,D,
2023-04-24,DD,-0.16411984226859144
2023-04-24,DIS,-0.7579179258155878
2023-04-24,DOW,-0.010115628110224806
2023-04-24,DUK,-0.40372984612154317
2023-04-24,EA,
2023-04-24,GE,0.9402003624839607
2023-04-24,GILD,-0.18810447606154784
2023-04-24,GS,0.2602808511379149
2023-04-24,INTC,-0.9525657490543504
2023-04-24,KO,0.7126684315792486
2023-04-24,MMM,0.9495278937778951
2023-04-24,MRK,0.27045258880291045
2023-04-24,MS,0.763653263403317
2023-04-24,NEE,-0.5515514684644691
2023-04-24,NEM,-0.13174907830928037
2023-04-24,NKE,-0.2912470286384972
2023-04-24,NUE,-0.48460641038752456
2023-04-24,NVDA,-0.14135382654234124
2023-04-24,O,-0.26402009071212207
2023-04-24,OXY,0.08556598447723322
2023-04-24,PLD,-0.42027895921071456
2023-04-24,PSA,0.12676265457332084
2023-04-24,QCOM,0.5373012233429187
2023-04-24,SBUX,0.928398187967027
2023-04-24,SHW,-0.2040853343851204
2023-04-24,SLB,0.552615958223762
2023-04-24,SO,-0.39982745717126317
2023-04-24,T,-1.3971771899311278
2023-04-24,TMUS,0.21906006521974347
2023-04-24,TTWO,-0.21982104756895005
2023-04-24,UPS,-0.051908843112121385
2023-04-24,USB,-0.3275143926731969
2023-04-24,V,-0.25060089752738707
2023-04-24,WFC,0.09448119961528233
2023-04-24,WMT,-0.6697802512364944
2023-04-24,XOM,0.33404493696163273
2023-04-25,ABBV,0.7774371959434594
2023-04-25,ABT,-0.1941970740750833
2023-04-25,ADBE,2.290600310935924
2023-04-25,AEP,-0.4302528850109266
2023-04-25,AMD,-0.87305161924216
2023-04-25,AMGN,2.90592748492709
2023-04-25,AMT,-0.08040430359109885
2023-04-25,BA,
2023-04-25,CAT,0.550832790686505
2023-04-25,CCI,0.2812106745552168
2023-04-25,CMCSA,-0.22417296420442492
2023-04-25,COP,-0.4695480940637499
2023-04-25,CVX,-0.3969247664828094
2023-04-25,D,-0.28987646641829506
2023-04-25,DD,0.06590299875409593
2023-04-25,DIS,0.37134707458854044
2023-04-25,DOW,-0.13794634853671145
2023-04-25,DUK,-0.4213083440881284
2023-04-25,EA,-0.2775687282494166
2023-04-25,GE,-0.0520099151670595
2023-04-25,GILD,0.6304838431777828
2023-04-25,GS,-0.011403918913207195
2023-04-25,INTC,1.4966572615686962
2023-04-25,KO,0.4236989339742449
2023-04-25,MMM,-0.15131412128332022
2023-04-25,MRK,0.7814316751634027
